,base_name,mesylate_id,phenol_id,solvent_name,temperature,yield,prediction
422,K3PO4,m6,p1,DMF,t60,,0.025715541452199998
423,K3PO4,m6,p1,tAmOH,t20,,0.021818378641799994
424,K3PO4,m6,p1,tAmOH,t40,,0.0350165172744
425,K3PO4,m6,p1,tAmOH,t60,0.02558173863,0.0317115299708
426,K3PO4,m6,p2,DMF,t20,,0.052393510229699965
427,K3PO4,m6,p2,DMF,t40,,0.07015427403500002
428,K3PO4,m6,p2,DMF,t60,,0.0577951927822
429,K3PO4,m6,p2,tAmOH,t20,,0.04340157774019997
430,K3PO4,m6,p2,tAmOH,t40,,0.06514499576039999
431,K3PO4,m6,p2,tAmOH,t60,,0.060643854567899995
432,K3PO4,m6,p3,DMF,t20,,0.011929972454800002
433,K3PO4,m6,p3,DMF,t40,,0.020258770209600006
434,K3PO4,m6,p3,DMF,t60,0.01998711346,0.01881659206970001
435,K3PO4,m6,p3,tAmOH,t20,,0.013948950859399997
436,K3PO4,m6,p3,tAmOH,t40,,0.021793841296000004
437,K3PO4,m6,p3,tAmOH,t60,,0.019472360117199997
438,K3PO4,m6,p4,DMF,t20,,0.04237873445759998
439,K3PO4,m6,p4,DMF,t40,,0.059969085546599986
440,K3PO4,m6,p4,DMF,t60,,0.04530305671149998
441,K3PO4,m6,p4,tAmOH,t20,,0.0376047798651
442,K3PO4,m6,p4,tAmOH,t40,,0.05744873328410001
443,K3PO4,m6,p4,tAmOH,t60,,0.0468465880546
444,K3PO4,m6,p6,DMF,t20,,0.06781078995299991
445,K3PO4,m6,p6,DMF,t40,,0.08032911211919988
446,K3PO4,m6,p6,DMF,t60,,0.096075466502
447,K3PO4,m6,p6,tAmOH,t20,,0.06840500481269993
448,K3PO4,m6,p6,tAmOH,t40,0.07332727552,0.08177498355799989
449,K3PO4,m6,p6,tAmOH,t60,,0.10715384643480003
450,DBU,m2,p1,DMF,t20,,0.030455849286799994
451,DBU,m2,p1,DMF,t40,,0.04335559713349997
452,DBU,m2,p1,DMF,t60,,0.043790850956999965
453,DBU,m2,p1,tAmOH,t20,,0.0296710690714
454,DBU,m2,p1,tAmOH,t40,,0.04608569172789998
455,DBU,m2,p1,tAmOH,t60,,0.04818317566729999
456,DBU,m2,p2,DMF,t20,,0.036295333940699975
457,DBU,m2,p2,DMF,t40,,0.0503357164468
458,DBU,m2,p2,DMF,t60,,0.051001222111899995
459,DBU,m2,p2,tAmOH,t20,,0.024658188673499993
460,DBU,m2,p2,tAmOH,t40,,0.0413156762307
461,DBU,m2,p2,tAmOH,t60,,0.0474897582064
462,DBU,m2,p3,DMF,t20,,0.01774467113559998
463,DBU,m2,p3,DMF,t40,,0.022405155381999983
464,DBU,m2,p3,DMF,t60,,0.026793677829799977
465,DBU,m2,p3,tAmOH,t20,,0.01366929336109999
466,DBU,m2,p3,tAmOH,t40,0.00613634969,0.017156964152799988
467,DBU,m2,p3,tAmOH,t60,,0.02202182912859999
468,DBU,m2,p4,DMF,t20,,0.03718426453369998
469,DBU,m2,p4,DMF,t40,,0.055579567260899986
470,DBU,m2,p4,DMF,t60,,0.0544231828665
471,DBU,m2,p4,tAmOH,t20,,0.0297800127227
472,DBU,m2,p4,tAmOH,t40,,0.04935656302590002
473,DBU,m2,p4,tAmOH,t60,,0.05207337958610001
474,DBU,m2,p6,DMF,t20,,0.22850643021740014
475,DBU,m2,p6,DMF,t40,,0.23658761198120007
476,DBU,m2,p6,DMF,t60,,0.293393996465
477,DBU,m2,p6,tAmOH,t20,,0.23524840525200016
478,DBU,m2,p6,tAmOH,t40,,0.23763640969480013
479,DBU,m2,p6,tAmOH,t60,,0.3116418367989
480,DBU,m3,p1,DMF,t20,,0.0026025884818
481,DBU,m3,p1,DMF,t40,,0.014914238556000001
482,DBU,m3,p1,DMF,t60,,0.0203761936755
483,DBU,m3,p1,tAmOH,t20,0.0,0.006257544240499996
484,DBU,m3,p1,tAmOH,t40,,0.02161565218539999
485,DBU,m3,p1,tAmOH,t60,,0.03059201465839998
486,DBU,m3,p2,DMF,t20,,0.022029798067599988
487,DBU,m3,p2,DMF,t40,0.02827638549,0.03579351683419994
488,DBU,m3,p2,DMF,t60,,0.03590947412779995
489,DBU,m3,p2,tAmOH,t20,,0.013491269311399998
490,DBU,m3,p2,tAmOH,t40,,0.030787363520799964
491,DBU,m3,p2,tAmOH,t60,,0.03441805342969997
492,DBU,m3,p3,DMF,t20,,0.0009784779187
493,DBU,m3,p3,DMF,t40,,0.0056174773129999975
494,DBU,m3,p3,DMF,t60,,0.00981213706589999
495,DBU,m3,p3,tAmOH,t20,,0.004795667428099998
496,DBU,m3,p3,tAmOH,t40,,0.011003275103699995
497,DBU,m3,p3,tAmOH,t60,,0.015859905227399985
498,DBU,m3,p4,DMF,t20,0.0034730799,0.019007062331899985
499,DBU,m3,p4,DMF,t40,,0.038246987965099975
500,DBU,m3,p4,DMF,t60,,0.03752710305359997
501,DBU,m3,p4,tAmOH,t20,,0.017447117278299992
502,DBU,m3,p4,tAmOH,t40,,0.03787263101089999
503,DBU,m3,p4,tAmOH,t60,,0.03942641029089998
504,DBU,m3,p6,DMF,t20,,0.035078323346899955
505,DBU,m3,p6,DMF,t40,,0.05387031862589994
506,DBU,m3,p6,DMF,t60,,0.1134840984873999
507,DBU,m3,p6,tAmOH,t20,,0.03273016306319996
508,DBU,m3,p6,tAmOH,t40,,0.04518063662889994
509,DBU,m3,p6,tAmOH,t60,,0.12500423843459993
510,DBU,m4,p1,DMF,t20,,0.008140304622999996
511,DBU,m4,p1,DMF,t40,,0.0210730286499
512,DBU,m4,p1,DMF,t60,,0.02888366604649998
513,DBU,m4,p1,tAmOH,t20,,0.01805894386999999
514,DBU,m4,p1,tAmOH,t40,,0.032954736357199976
515,DBU,m4,p1,tAmOH,t60,,0.04774591986899998
516,DBU,m4,p2,DMF,t20,,0.04431031889799999
517,DBU,m4,p2,DMF,t40,,0.05802968151750001
518,DBU,m4,p2,DMF,t60,,0.047545092834399984
519,DBU,m4,p2,tAmOH,t20,,0.04197293363109998
520,DBU,m4,p2,tAmOH,t40,,0.06270002006880002
521,DBU,m4,p2,tAmOH,t60,,0.05588343701860001
522,DBU,m4,p3,DMF,t20,,0.004416317722599999
523,DBU,m4,p3,DMF,t40,0.0,0.009782497389199996
524,DBU,m4,p3,DMF,t60,,0.017106087313199986
525,DBU,m4,p3,tAmOH,t20,,0.011794712606399993
526,DBU,m4,p3,tAmOH,t40,,0.01971689157209999
527,DBU,m4,p3,tAmOH,t60,,0.02813320368659998
528,DBU,m4,p4,DMF,t20,,0.041733071405599995
529,DBU,m4,p4,DMF,t40,,0.060036370338599966
530,DBU,m4,p4,DMF,t60,,0.05114242326599996
531,DBU,m4,p4,tAmOH,t20,,0.05128194978299998
532,DBU,m4,p4,tAmOH,t40,,0.07302427381259999
533,DBU,m4,p4,tAmOH,t60,,0.06709490999489998
534,DBU,m4,p6,DMF,t20,,0.09064777779179993
535,DBU,m4,p6,DMF,t40,,0.10719751360159999
536,DBU,m4,p6,DMF,t60,,0.08635745513629997
537,DBU,m4,p6,tAmOH,t20,,0.13037351295180002
538,DBU,m4,p6,tAmOH,t40,,0.1528862220045001
539,DBU,m4,p6,tAmOH,t60,,0.13612822795380003
540,DBU,m5,p1,DMF,t20,,0.008408009685899994
541,DBU,m5,p1,DMF,t40,,0.0176811909935
542,DBU,m5,p1,DMF,t60,,0.020994923784899994
543,DBU,m5,p1,tAmOH,t20,,0.012470808652799995
544,DBU,m5,p1,tAmOH,t40,,0.022178313091499997
545,DBU,m5,p1,tAmOH,t60,0.01383072518,0.025753920366499993
546,DBU,m5,p2,DMF,t20,,0.041167996199499964
547,DBU,m5,p2,DMF,t40,,0.04825954340609998
548,DBU,m5,p2,DMF,t60,,0.03823053789749995
549,DBU,m5,p2,tAmOH,t20,,0.027235680775899985
550,DBU,m5,p2,tAmOH,t40,,0.039065264957999994
551,DBU,m5,p2,tAmOH,t60,,0.03849440478529997
552,DBU,m5,p3,DMF,t20,,0.005340219808599993
553,DBU,m5,p3,DMF,t40,,0.009730720422299985
554,DBU,m5,p3,DMF,t60,,0.01620397930289998
555,DBU,m5,p3,tAmOH,t20,,0.00885726499299999
556,DBU,m5,p3,tAmOH,t40,,0.013739875595799995
557,DBU,m5,p3,tAmOH,t60,,0.01996176747789999
558,DBU,m5,p4,DMF,t20,,0.029347190465699988
559,DBU,m5,p4,DMF,t40,,0.03847313367469998
560,DBU,m5,p4,DMF,t60,0.0404147982699999,0.036531489897999966
561,DBU,m5,p4,tAmOH,t20,,0.018283646007199984
562,DBU,m5,p4,tAmOH,t40,,0.02836265647699999
563,DBU,m5,p4,tAmOH,t60,,0.03228470761969997
564,DBU,m5,p6,DMF,t20,,0.03991543789099995
565,DBU,m5,p6,DMF,t40,,0.06097631136529993
566,DBU,m5,p6,DMF,t60,,0.0580129601975999
567,DBU,m5,p6,tAmOH,t20,,0.03685831367699996
568,DBU,m5,p6,tAmOH,t40,,0.051141843419299934
569,DBU,m5,p6,tAmOH,t60,0.02686000679,0.0600845575373999
570,DBU,m6,p1,DMF,t20,0.0,0.013757217805899996
571,DBU,m6,p1,DMF,t40,,0.03434596578279994
572,DBU,m6,p1,DMF,t60,0.0351837548,0.05006678435559999
573,DBU,m6,p1,tAmOH,t20,,0.03039541529189996
574,DBU,m6,p1,tAmOH,t40,0.03853347866,0.056065789270699905
575,DBU,m6,p1,tAmOH,t60,0.1242854915999999,0.09115871455050004
576,DBU,m6,p2,DMF,t20,,0.034499390264099976
577,DBU,m6,p2,DMF,t40,,0.05316447885119998
578,DBU,m6,p2,DMF,t60,0.0392091455299999,0.044937886942999994
579,DBU,m6,p2,tAmOH,t20,0.0,0.02461512069689999
580,DBU,m6,p2,tAmOH,t40,,0.05270329877889998
581,DBU,m6,p2,tAmOH,t60,,0.0579528949658
582,DBU,m6,p3,DMF,t20,,0.009859830025699998
583,DBU,m6,p3,DMF,t40,,0.0197416861855
584,DBU,m6,p3,DMF,t60,,0.031485979096999954
585,DBU,m6,p3,tAmOH,t20,,0.024111618978299984
586,DBU,m6,p3,tAmOH,t40,,0.03898291192899995
587,DBU,m6,p3,tAmOH,t60,,0.05555063752509997
588,DBU,m6,p4,DMF,t20,,0.03916968102169999
589,DBU,m6,p4,DMF,t40,,0.06092510925840003
590,DBU,m6,p4,DMF,t60,,0.04841167146029998
591,DBU,m6,p4,tAmOH,t20,,0.048497366503800016
592,DBU,m6,p4,tAmOH,t40,0.09698148275,0.07766691351580012
593,DBU,m6,p4,tAmOH,t60,,0.06915896358740005
594,DBU,m6,p6,DMF,t20,,0.055301520424499956
595,DBU,m6,p6,DMF,t40,,0.06916963412169995
596,DBU,m6,p6,DMF,t60,,0.08337892382489998
597,DBU,m6,p6,tAmOH,t20,,0.05689886596589997
598,DBU,m6,p6,tAmOH,t40,,0.06877088165039996
599,DBU,m6,p6,tAmOH,t60,,0.09981608348439998
600,K2CO3,m2,p1,DMF,t20,,0.029809948752599992
601,K2CO3,m2,p1,DMF,t40,,0.04066855793129998
602,K2CO3,m2,p1,DMF,t60,,0.03573455797819997
603,K2CO3,m2,p1,tAmOH,t20,,0.026257258911599995
604,K2CO3,m2,p1,tAmOH,t40,,0.03634450410580001
605,K2CO3,m2,p1,tAmOH,t60,,0.02878966334019999
606,K2CO3,m2,p2,DMF,t20,,0.035856978601400004
607,K2CO3,m2,p2,DMF,t40,,0.041380714590300016
608,K2CO3,m2,p2,DMF,t60,,0.0456439301674
609,K2CO3,m2,p2,tAmOH,t20,,0.0274072890185
610,K2CO3,m2,p2,tAmOH,t40,0.02338853175,0.032719289638900056
611,K2CO3,m2,p2,tAmOH,t60,,0.04194284073090004
612,K2CO3,m2,p3,DMF,t20,,0.021365138154899984
613,K2CO3,m2,p3,DMF,t40,,0.02938805460620001
614,K2CO3,m2,p3,DMF,t60,,0.030013376544299978
615,K2CO3,m2,p3,tAmOH,t20,,0.014783339399999993
616,K2CO3,m2,p3,tAmOH,t40,,0.02069666597059999
617,K2CO3,m2,p3,tAmOH,t60,,0.020250745707999975
618,K2CO3,m2,p4,DMF,t20,,0.04116996983819999
619,K2CO3,m2,p4,DMF,t40,0.05023094376,0.052328398187199976
620,K2CO3,m2,p4,DMF,t60,0.04520408931,0.050759129515399994
621,K2CO3,m2,p4,tAmOH,t20,0.02225592069,0.02916899430870001
622,K2CO3,m2,p4,tAmOH,t40,,0.041275372931000025
623,K2CO3,m2,p4,tAmOH,t60,,0.04279999071830001
624,K2CO3,m2,p6,DMF,t20,,0.21541185417770012
625,K2CO3,m2,p6,DMF,t40,,0.22070622908370013
626,K2CO3,m2,p6,DMF,t60,,0.27877602234110005
627,K2CO3,m2,p6,tAmOH,t20,,0.22237652248930012
628,K2CO3,m2,p6,tAmOH,t40,,0.22182934848760008
629,K2CO3,m2,p6,tAmOH,t60,0.4032554841,0.2894511399163002
630,K2CO3,m3,p1,DMF,t20,0.0,0.002876342343199999
631,K2CO3,m3,p1,DMF,t40,,0.014825426572699996
632,K2CO3,m3,p1,DMF,t60,,0.012050534943299988
633,K2CO3,m3,p1,tAmOH,t20,,0.0017061739701
634,K2CO3,m3,p1,tAmOH,t40,,0.011946338497999996
635,K2CO3,m3,p1,tAmOH,t60,,0.007829950764099997
636,K2CO3,m3,p2,DMF,t20,,0.02946689969989999
637,K2CO3,m3,p2,DMF,t40,,0.03513120383839998
638,K2CO3,m3,p2,DMF,t60,,0.035773468687899976
639,K2CO3,m3,p2,tAmOH,t20,,0.0224494434492
640,K2CO3,m3,p2,tAmOH,t40,,0.028254671999799995
641,K2CO3,m3,p2,tAmOH,t60,,0.032719685090899994
642,K2CO3,m3,p3,DMF,t20,,0.0019674018568999994
643,K2CO3,m3,p3,DMF,t40,,0.010990115686299992
644,K2CO3,m3,p3,DMF,t60,,0.008898726337299991
645,K2CO3,m3,p3,tAmOH,t20,,0.0015504026733000002
646,K2CO3,m3,p3,tAmOH,t40,,0.009163673935199994
647,K2CO3,m3,p3,tAmOH,t60,,0.0060038786010000005
648,K2CO3,m3,p4,DMF,t20,,0.028092101505099987
649,K2CO3,m3,p4,DMF,t40,,0.04193858063129998
650,K2CO3,m3,p4,DMF,t60,,0.03854483759999998
651,K2CO3,m3,p4,tAmOH,t20,,0.021007949711199993
652,K2CO3,m3,p4,tAmOH,t40,,0.032885957339399995
653,K2CO3,m3,p4,tAmOH,t60,,0.03180235072399999
654,K2CO3,m3,p6,DMF,t20,,0.03849609351189995
655,K2CO3,m3,p6,DMF,t40,,0.04972755568139994
656,K2CO3,m3,p6,DMF,t60,,0.1090838906483999
657,K2CO3,m3,p6,tAmOH,t20,,0.03543695672059996
658,K2CO3,m3,p6,tAmOH,t40,,0.04007595465839995
659,K2CO3,m3,p6,tAmOH,t60,,0.11630621754659996
660,K2CO3,m4,p1,DMF,t20,,0.011044236984399998
661,K2CO3,m4,p1,DMF,t40,,0.026126120833300005
662,K2CO3,m4,p1,DMF,t60,,0.018092302133999996
663,K2CO3,m4,p1,tAmOH,t20,,0.014166740859799997
664,K2CO3,m4,p1,tAmOH,t40,,0.0287420056679
665,K2CO3,m4,p1,tAmOH,t60,,0.019629279751299994
666,K2CO3,m4,p2,DMF,t20,,0.052904766342399975
667,K2CO3,m4,p2,DMF,t40,,0.05956878901440001
668,K2CO3,m4,p2,DMF,t60,,0.049164085683499996
669,K2CO3,m4,p2,tAmOH,t20,,0.050593227319600004
670,K2CO3,m4,p2,tAmOH,t40,,0.06048741356300002
671,K2CO3,m4,p2,tAmOH,t60,,0.05310923076320002
672,K2CO3,m4,p3,DMF,t20,0.0,0.0076541781468999984
673,K2CO3,m4,p3,DMF,t40,0.03045244717,0.022058072441200012
674,K2CO3,m4,p3,DMF,t60,,0.018737826951300003
675,K2CO3,m4,p3,tAmOH,t20,,0.009032117281999997
676,K2CO3,m4,p3,tAmOH,t40,,0.021482631272500007
677,K2CO3,m4,p3,tAmOH,t60,,0.017655938475899993
678,K2CO3,m4,p4,DMF,t20,,0.05017836384649998
679,K2CO3,m4,p4,DMF,t40,,0.06543676086159998
680,K2CO3,m4,p4,DMF,t60,,0.05059143024349997
681,K2CO3,m4,p4,tAmOH,t20,,0.05172281820129999
682,K2CO3,m4,p4,tAmOH,t40,0.08255586722,0.06843062103019998
683,K2CO3,m4,p4,tAmOH,t60,,0.055843261313499995
684,K2CO3,m4,p6,DMF,t20,,0.09074139746619991
685,K2CO3,m4,p6,DMF,t40,0.09551621141,0.10427600183679996
686,K2CO3,m4,p6,DMF,t60,,0.09036009512869997
687,K2CO3,m4,p6,tAmOH,t20,,0.1265606620736
688,K2CO3,m4,p6,tAmOH,t40,,0.14496803621580004
689,K2CO3,m4,p6,tAmOH,t60,,0.132521646923
690,K2CO3,m5,p1,DMF,t20,,0.0046901574050999964
691,K2CO3,m5,p1,DMF,t40,,0.012653588807499989
692,K2CO3,m5,p1,DMF,t60,,0.00787288691419999
693,K2CO3,m5,p1,tAmOH,t20,,0.0034415891328999993
694,K2CO3,m5,p1,tAmOH,t40,,0.008552341530699998
695,K2CO3,m5,p1,tAmOH,t60,0.0,0.0019685521076999992
696,K2CO3,m5,p2,DMF,t20,,0.04055308757379997
697,K2CO3,m5,p2,DMF,t40,,0.041437557668299985
698,K2CO3,m5,p2,DMF,t60,0.0200196270299999,0.03296178047319995
699,K2CO3,m5,p2,tAmOH,t20,,0.029372749618699984
700,K2CO3,m5,p2,tAmOH,t40,,0.03208082441359998
701,K2CO3,m5,p2,tAmOH,t60,,0.03360841188619996
702,K2CO3,m5,p3,DMF,t20,,0.003445649653199998
703,K2CO3,m5,p3,DMF,t40,,0.010880734998199991
704,K2CO3,m5,p3,DMF,t60,,0.011309378697999986
705,K2CO3,m5,p3,tAmOH,t20,,0.0032003100832000003
706,K2CO3,m5,p3,tAmOH,t40,,0.008250012644799996
707,K2CO3,m5,p3,tAmOH,t60,,0.008497895157599994
708,K2CO3,m5,p4,DMF,t20,,0.030707123588399998
709,K2CO3,m5,p4,DMF,t40,,0.033864224039599995
710,K2CO3,m5,p4,DMF,t60,,0.03066259891119998
711,K2CO3,m5,p4,tAmOH,t20,,0.014140839202399995
712,K2CO3,m5,p4,tAmOH,t40,,0.01768392133429999
713,K2CO3,m5,p4,tAmOH,t60,,0.02115374298479998
714,K2CO3,m5,p6,DMF,t20,,0.04067299939649995
715,K2CO3,m5,p6,DMF,t40,,0.05604127943509995
716,K2CO3,m5,p6,DMF,t60,,0.05972824953229994
717,K2CO3,m5,p6,tAmOH,t20,,0.03469635738569996
718,K2CO3,m5,p6,tAmOH,t40,,0.04290886532359997
719,K2CO3,m5,p6,tAmOH,t60,,0.05688641190659993
720,K2CO3,m6,p1,DMF,t20,,0.010098720063299996
721,K2CO3,m6,p1,DMF,t40,,0.020573952794799993
722,K2CO3,m6,p1,DMF,t60,,0.016059761738899992
723,K2CO3,m6,p1,tAmOH,t20,,0.011636793579999994
724,K2CO3,m6,p1,tAmOH,t40,,0.022936240288499984
725,K2CO3,m6,p1,tAmOH,t60,0.0,0.02022985216969998
726,K2CO3,m6,p2,DMF,t20,,0.04771314071999995
727,K2CO3,m6,p2,DMF,t40,,0.05206845780619997
728,K2CO3,m6,p2,DMF,t60,,0.046093551101999995
729,K2CO3,m6,p2,tAmOH,t20,0.0517804819,0.042681911949599936
730,K2CO3,m6,p2,tAmOH,t40,,0.04869832863179997
731,K2CO3,m6,p2,tAmOH,t60,,0.04983510801529998
732,K2CO3,m6,p3,DMF,t20,,0.006310509485299998
733,K2CO3,m6,p3,DMF,t40,,0.014198574926899998
734,K2CO3,m6,p3,DMF,t60,,0.011767142597199994
735,K2CO3,m6,p3,tAmOH,t20,,0.007001687292599998
736,K2CO3,m6,p3,tAmOH,t40,,0.014945311712399994
737,K2CO3,m6,p3,tAmOH,t60,,0.011798898844099992
738,K2CO3,m6,p4,DMF,t20,,0.0409151912918
739,K2CO3,m6,p4,DMF,t40,,0.05340460675219999
740,K2CO3,m6,p4,DMF,t60,,0.039457439943199994
741,K2CO3,m6,p4,tAmOH,t20,,0.03715236888049999
742,K2CO3,m6,p4,tAmOH,t40,,0.05093327249660003
743,K2CO3,m6,p4,tAmOH,t60,,0.038703563812699994
744,K2CO3,m6,p6,DMF,t20,,0.048625047053799955
745,K2CO3,m6,p6,DMF,t40,,0.055372239465699954
746,K2CO3,m6,p6,DMF,t60,,0.08067136568369994
747,K2CO3,m6,p6,tAmOH,t20,,0.04462986221339997
748,K2CO3,m6,p6,tAmOH,t40,0.0098419469,0.048270146739299975
749,K2CO3,m6,p6,tAmOH,t60,,0.08357814081099994
750,DIPEA,m2,p1,DMF,t20,,0.028267540559199986
751,DIPEA,m2,p1,DMF,t40,,0.03750054876839997
752,DIPEA,m2,p1,DMF,t60,,0.03471861777049996
753,DIPEA,m2,p1,tAmOH,t20,,0.023068094877299983
754,DIPEA,m2,p1,tAmOH,t40,,0.03130303644689998
755,DIPEA,m2,p1,tAmOH,t60,,0.027597045448499977
756,DIPEA,m2,p2,DMF,t20,,0.02962252830289997
757,DIPEA,m2,p2,DMF,t40,,0.04166281421659998
758,DIPEA,m2,p2,DMF,t60,,0.04197668122999997
759,DIPEA,m2,p2,tAmOH,t20,0.00601161121,0.016004011038099994
760,DIPEA,m2,p2,tAmOH,t40,,0.027195900791499996
761,DIPEA,m2,p2,tAmOH,t60,,0.03316511268699999
762,DIPEA,m2,p3,DMF,t20,,0.020327822383899952
763,DIPEA,m2,p3,DMF,t40,,0.026892222636399975
764,DIPEA,m2,p3,DMF,t60,0.0361220732299999,0.028362894004299952
765,DIPEA,m2,p3,tAmOH,t20,,0.011957807398299984
766,DIPEA,m2,p3,tAmOH,t40,,0.016229075053299968
767,DIPEA,m2,p3,tAmOH,t60,,0.017345853564199955
768,DIPEA,m2,p4,DMF,t20,,0.03516720208129999
769,DIPEA,m2,p4,DMF,t40,,0.04872822012889997
770,DIPEA,m2,p4,DMF,t60,,0.04892704706499998
771,DIPEA,m2,p4,tAmOH,t20,,0.022438437577999997
772,DIPEA,m2,p4,tAmOH,t40,,0.036003577303199995
773,DIPEA,m2,p4,tAmOH,t60,,0.039074026938499984
774,DIPEA,m2,p6,DMF,t20,,0.21688504129540015
775,DIPEA,m2,p6,DMF,t40,,0.22280862311150013
776,DIPEA,m2,p6,DMF,t60,,0.2819197736048001
777,DIPEA,m2,p6,tAmOH,t20,,0.2231766653560002
778,DIPEA,m2,p6,tAmOH,t40,,0.22291346273730017
779,DIPEA,m2,p6,tAmOH,t60,,0.29759731699300007
780,DIPEA,m3,p1,DMF,t20,,0.0014663626342999992
781,DIPEA,m3,p1,DMF,t40,,0.007326188375299996
782,DIPEA,m3,p1,DMF,t60,,0.0074066402209999925
783,DIPEA,m3,p1,tAmOH,t20,,0.000913791683299999
784,DIPEA,m3,p1,tAmOH,t40,,0.006128363169999999
785,DIPEA,m3,p1,tAmOH,t60,0.0,0.005520444629199999
786,DIPEA,m3,p2,DMF,t20,,0.015324901778399997
787,DIPEA,m3,p2,DMF,t40,,0.02375821671789997
788,DIPEA,m3,p2,DMF,t60,,0.024213632519699973
789,DIPEA,m3,p2,tAmOH,t20,,0.00532453655
790,DIPEA,m3,p2,tAmOH,t40,0.0,0.012277038114199995
791,DIPEA,m3,p2,tAmOH,t60,,0.016774069117799995
792,DIPEA,m3,p3,DMF,t20,0.0,0.0010602831655999979
793,DIPEA,m3,p3,DMF,t40,,0.0042596633500999945
794,DIPEA,m3,p3,DMF,t60,,0.0037453081598999914
795,DIPEA,m3,p3,tAmOH,t20,,0.000361220732299999
796,DIPEA,m3,p3,tAmOH,t40,,0.002194499164499997
797,DIPEA,m3,p3,tAmOH,t60,,0.001283332945599997
798,DIPEA,m3,p4,DMF,t20,,0.01838514709339998
799,DIPEA,m3,p4,DMF,t40,,0.029212900403999976
800,DIPEA,m3,p4,DMF,t60,,0.030126782714299975
801,DIPEA,m3,p4,tAmOH,t20,,0.012124129743699995
802,DIPEA,m3,p4,tAmOH,t40,,0.01963868245769998
803,DIPEA,m3,p4,tAmOH,t60,,0.022999639118299987
804,DIPEA,m3,p6,DMF,t20,,0.01572051217409999
805,DIPEA,m3,p6,DMF,t40,0.0,0.026782449200799984
806,DIPEA,m3,p6,DMF,t60,,0.08906865269329994
807,DIPEA,m3,p6,tAmOH,t20,,0.0133857600549
808,DIPEA,m3,p6,tAmOH,t40,,0.017528659329800002
809,DIPEA,m3,p6,tAmOH,t60,,0.09796523563599996
810,DIPEA,m4,p1,DMF,t20,,0.0035400046443
811,DIPEA,m4,p1,DMF,t40,,0.009722607050299996
812,DIPEA,m4,p1,DMF,t60,0.0,0.005587762411599997
813,DIPEA,m4,p1,tAmOH,t20,,0.006627136610899999
814,DIPEA,m4,p1,tAmOH,t40,,0.012067885484399998
815,DIPEA,m4,p1,tAmOH,t60,,0.0082540205591
816,DIPEA,m4,p2,DMF,t20,,0.03469251653519998
817,DIPEA,m4,p2,DMF,t40,,0.04464474864179998
818,DIPEA,m4,p2,DMF,t60,,0.03440025720269997
819,DIPEA,m4,p2,tAmOH,t20,,0.03189010991969998
820,DIPEA,m4,p2,tAmOH,t40,,0.044448912236199976
821,DIPEA,m4,p2,tAmOH,t60,,0.037053426875499985
822,DIPEA,m4,p3,DMF,t20,,0.0019556418161
823,DIPEA,m4,p3,DMF,t40,,0.007411588869899997
824,DIPEA,m4,p3,DMF,t60,,0.0061117879684999925
825,DIPEA,m4,p3,tAmOH,t20,0.0,0.0027812004882999996
826,DIPEA,m4,p3,tAmOH,t40,,0.006714525183599998
827,DIPEA,m4,p3,tAmOH,t60,,0.005192454801899995
828,DIPEA,m4,p4,DMF,t20,,0.035763213405199994
829,DIPEA,m4,p4,DMF,t40,,0.04834918982039998
830,DIPEA,m4,p4,DMF,t60,,0.03693137015019999
831,DIPEA,m4,p4,tAmOH,t20,,0.0385517607892
832,DIPEA,m4,p4,tAmOH,t40,,0.052086600209099984
833,DIPEA,m4,p4,tAmOH,t60,,0.04250594172719999
834,DIPEA,m4,p6,DMF,t20,,0.07805323977149992
835,DIPEA,m4,p6,DMF,t40,,0.08854437003249993
836,DIPEA,m4,p6,DMF,t60,,0.07094095681709996
837,DIPEA,m4,p6,tAmOH,t20,,0.11015660000799997
838,DIPEA,m4,p6,tAmOH,t40,,0.12465427669689999
839,DIPEA,m4,p6,tAmOH,t60,,0.10994762822769996
840,DIPEA,m5,p1,DMF,t20,0.0,0.0008522731597999989
841,DIPEA,m5,p1,DMF,t40,,0.004730572262399996
842,DIPEA,m5,p1,DMF,t60,,0.004265563055899993
843,DIPEA,m5,p1,tAmOH,t20,,0.00038748439709999997
844,DIPEA,m5,p1,tAmOH,t40,,0.0033437991634999993
845,DIPEA,m5,p1,tAmOH,t60,,0.001095684241699999
846,DIPEA,m5,p2,DMF,t20,,0.030523006438399985
847,DIPEA,m5,p2,DMF,t40,,0.03339160196429998
848,DIPEA,m5,p2,DMF,t60,,0.027339580299099952
849,DIPEA,m5,p2,tAmOH,t20,,0.016596578887899997
850,DIPEA,m5,p2,tAmOH,t40,,0.020989313765599996
851,DIPEA,m5,p2,tAmOH,t60,,0.02373671170119998
852,DIPEA,m5,p3,DMF,t20,,0.0005831834148999989
853,DIPEA,m5,p3,DMF,t40,0.0,0.003413050129399995
854,DIPEA,m5,p3,DMF,t60,,0.006197484689199987
855,DIPEA,m5,p3,tAmOH,t20,,0.0002833261795
856,DIPEA,m5,p3,tAmOH,t40,,0.002038648201499997
857,DIPEA,m5,p3,tAmOH,t60,,0.004482987661299993
858,DIPEA,m5,p4,DMF,t20,,0.02100737203599999
859,DIPEA,m5,p4,DMF,t40,,0.02317923777869998
860,DIPEA,m5,p4,DMF,t60,,0.02327132121349997
