,num_sims,round,experiment,horizon,chosen_arm,reward,cumulative_reward
112,1.0,12.0,0.0,12.0,9.0,0.1387014343,3.3341712999500004
113,1.0,13.0,0.0,13.0,6.0,0.3890083473,3.7231796472500003
114,1.0,14.0,0.0,14.0,10.0,0.7802488381,4.503428485350001
115,1.0,15.0,0.0,15.0,4.0,0.3685037948,4.87193228015
116,1.0,16.0,0.0,16.0,10.0,0.8394468409,5.71137912105
117,1.0,17.0,0.0,17.0,2.0,0.1359760256,5.84735514665
118,1.0,18.0,0.0,18.0,1.0,0.42301497109999997,6.27037011775
119,1.0,19.0,0.0,19.0,9.0,0.7155294754,6.98589959315
120,1.0,20.0,0.0,20.0,10.0,0.4745149232,7.46041451635
121,1.0,21.0,0.0,21.0,6.0,0.01088494579,7.47129946214
122,1.0,22.0,0.0,22.0,0.0,0.4905978648,7.96189732694
123,1.0,23.0,0.0,23.0,3.0,0.03446957245,7.99636689939
124,1.0,24.0,0.0,24.0,9.0,0.8129892199,8.80935611929
125,1.0,25.0,0.0,25.0,9.0,0.4225144884,9.231870607689999
126,1.0,26.0,0.0,26.0,10.0,0.8689971677,10.100867775389998
127,1.0,27.0,0.0,27.0,10.0,0.8271053034000001,10.927973078789998
128,1.0,28.0,0.0,28.0,5.0,0.7067829218,11.634756000589999
129,1.0,29.0,0.0,29.0,5.0,0.627905956,12.262661956589998
130,1.0,30.0,0.0,30.0,4.0,0.29299282720000003,12.555654783789999
131,1.0,31.0,0.0,31.0,7.0,0.4540015878,13.00965637159
132,1.0,32.0,0.0,32.0,8.0,0.3814302674,13.39108663899
133,1.0,33.0,0.0,33.0,11.0,0.01005881291,13.4011454519
134,1.0,34.0,0.0,34.0,10.0,0.0320619178,13.4332073697
135,1.0,35.0,0.0,35.0,1.0,0.661445595,14.0946529647
136,1.0,36.0,0.0,36.0,0.0,0.522237426,14.6168903907
137,1.0,37.0,0.0,37.0,5.0,0.5795486785,15.1964390692
138,1.0,38.0,0.0,38.0,9.0,0.33813236799999996,15.5345714372
139,1.0,39.0,0.0,39.0,1.0,0.6593988127999999,16.19397025
140,1.0,40.0,0.0,40.0,7.0,0.0,16.19397025
141,1.0,41.0,0.0,41.0,1.0,0.28112434789999996,16.4750945979
142,1.0,42.0,0.0,42.0,0.0,0.1949452071,16.670039805000002
143,1.0,43.0,0.0,43.0,5.0,0.3126129694,16.9826527744
144,1.0,44.0,0.0,44.0,2.0,0.5360304102,17.5186831846
145,1.0,45.0,0.0,45.0,10.0,0.8872522624,18.405935447
146,1.0,46.0,0.0,46.0,10.0,0.7071411309999999,19.113076578
147,1.0,47.0,0.0,47.0,8.0,0.23353211200000001,19.34660869
148,1.0,48.0,0.0,48.0,10.0,0.8882757823999999,20.2348844724
149,1.0,49.0,0.0,49.0,10.0,0.8955924552000001,21.1304769276
150,1.0,50.0,0.0,50.0,10.0,0.47156274670000004,21.6020396743
151,1.0,51.0,0.0,51.0,9.0,0.2162255716,21.818265245899997
152,1.0,52.0,0.0,52.0,10.0,0.4616924796,22.279957725499997
153,1.0,53.0,0.0,53.0,6.0,0.0,22.279957725499997
154,1.0,54.0,0.0,54.0,4.0,0.2254874195,22.505445144999996
155,1.0,55.0,0.0,55.0,2.0,0.6891825786,23.194627723599996
156,1.0,56.0,0.0,56.0,2.0,0.34708003519999997,23.541707758799998
157,1.0,57.0,0.0,57.0,10.0,0.3188542104,23.8605619692
158,1.0,58.0,0.0,58.0,1.0,0.30388997759999997,24.1644519468
159,1.0,59.0,0.0,59.0,5.0,0.009626448899999999,24.1740783957
160,1.0,60.0,0.0,60.0,10.0,0.1351164782,24.3091948739
161,1.0,61.0,0.0,61.0,9.0,0.6907936453000001,24.999988519200002
162,1.0,62.0,0.0,62.0,9.0,0.7863353277,25.786323846900004
163,1.0,63.0,0.0,63.0,9.0,0.2376547665,26.023978613400004
164,1.0,64.0,0.0,64.0,3.0,0.8344233536,26.858401967000002
165,1.0,65.0,0.0,65.0,3.0,0.7041045785,27.562506545500003
166,1.0,66.0,0.0,66.0,3.0,0.01152131483,27.574027860330002
167,1.0,67.0,0.0,67.0,0.0,0.2132776371,27.78730549743
168,1.0,68.0,0.0,68.0,2.0,0.0029505622799999996,27.79025605971
169,1.0,69.0,0.0,69.0,10.0,0.8073687357,28.59762479541
170,1.0,70.0,0.0,70.0,10.0,0.8078664078,29.405491203209998
171,1.0,71.0,0.0,71.0,10.0,0.8383843021,30.243875505309997
172,1.0,72.0,0.0,72.0,10.0,0.7395398123,30.983415317609996
173,1.0,73.0,0.0,73.0,10.0,0.0,30.983415317609996
174,1.0,74.0,0.0,74.0,9.0,0.5043757677,31.487791085309997
175,1.0,75.0,0.0,75.0,1.0,0.26912426440000004,31.756915349709995
176,1.0,76.0,0.0,76.0,10.0,0.9659121826,32.72282753230999
177,1.0,77.0,0.0,77.0,10.0,0.5111682644,33.23399579670999
178,1.0,78.0,0.0,78.0,10.0,0.38155655580000003,33.615552352509994
179,1.0,79.0,0.0,79.0,8.0,0.17378304,33.78933539251
180,1.0,80.0,0.0,80.0,4.0,0.131450619,33.920786011509996
181,1.0,81.0,0.0,81.0,10.0,0.3550826326,34.27586864411
182,1.0,82.0,0.0,82.0,9.0,0.823438198,35.099306842109996
183,1.0,83.0,0.0,83.0,9.0,0.01728296665,35.11658980876
184,1.0,84.0,0.0,84.0,10.0,0.2493118771,35.365901685859995
185,1.0,85.0,0.0,85.0,3.0,0.0,35.365901685859995
186,1.0,86.0,0.0,86.0,11.0,0.8620017514,36.22790343726
187,1.0,87.0,0.0,87.0,11.0,0.0,36.22790343726
188,1.0,88.0,0.0,88.0,10.0,0.2957593303,36.52366276756
189,1.0,89.0,0.0,89.0,5.0,0.5422895975,37.06595236506
190,1.0,90.0,0.0,90.0,9.0,0.6797015702,37.74565393526
191,1.0,91.0,0.0,91.0,9.0,0.5359986981,38.281652633360004
192,1.0,92.0,0.0,92.0,1.0,0.3658798902,38.64753252356
193,1.0,93.0,0.0,93.0,7.0,0.5356951130000001,39.183227636560005
194,1.0,94.0,0.0,94.0,10.0,0.4664994849,39.64972712146
195,1.0,95.0,0.0,95.0,9.0,0.4021576406,40.051884762060006
196,1.0,96.0,0.0,96.0,5.0,0.017819099669999998,40.069703861730005
197,1.0,97.0,0.0,97.0,7.0,0.0,40.069703861730005
198,1.0,98.0,0.0,98.0,0.0,0.2647105008,40.334414362530005
199,1.0,99.0,0.0,99.0,6.0,0.5801064055,40.91452076803
200,2.0,0.0,0.0,0.0,0.0,0.2771714775,0.2771714775
201,2.0,1.0,0.0,1.0,1.0,0.05034974824,0.32752122574
202,2.0,2.0,0.0,2.0,2.0,0.1130133212,0.44053454694
203,2.0,3.0,0.0,3.0,3.0,0.00750246803,0.44803701497
204,2.0,4.0,0.0,4.0,4.0,0.2408891574,0.68892617237
205,2.0,5.0,0.0,5.0,5.0,0.0,0.68892617237
206,2.0,6.0,0.0,6.0,6.0,0.0,0.68892617237
207,2.0,7.0,0.0,7.0,7.0,0.2036820588,0.89260823117
208,2.0,8.0,0.0,8.0,8.0,0.5541075316,1.44671576277
209,2.0,9.0,0.0,9.0,9.0,0.0,1.44671576277
210,2.0,10.0,0.0,10.0,10.0,0.8155614964,2.26227725917
211,2.0,11.0,0.0,11.0,11.0,0.7673986616,3.0296759207700004
212,2.0,12.0,0.0,12.0,10.0,0.6574098646000001,3.6870857853700003
213,2.0,13.0,0.0,13.0,11.0,0.5518037009,4.238889486270001
214,2.0,14.0,0.0,14.0,8.0,0.19782495740000003,4.436714443670001
215,2.0,15.0,0.0,15.0,10.0,0.005781584239999999,4.442496027910001
216,2.0,16.0,0.0,16.0,11.0,0.19602223089999998,4.6385182588100005
217,2.0,17.0,0.0,17.0,0.0,0.0,4.6385182588100005
218,2.0,18.0,0.0,18.0,4.0,0.032358191189999996,4.670876450000001
219,2.0,19.0,0.0,19.0,7.0,0.03547951578,4.70635596578
220,2.0,20.0,0.0,20.0,2.0,0.7633612431,5.469717208880001
221,2.0,21.0,0.0,21.0,2.0,0.00970209889,5.479419307770001
222,2.0,22.0,0.0,22.0,1.0,0.5185571731,5.997976480870001
223,2.0,23.0,0.0,23.0,8.0,0.1185200713,6.116496552170001
224,2.0,24.0,0.0,24.0,3.0,0.7449984474,6.8614949995700005
225,2.0,25.0,0.0,25.0,3.0,0.04618730656,6.907682306130001
226,2.0,26.0,0.0,26.0,11.0,0.7459231799,7.653605486030001
227,2.0,27.0,0.0,27.0,5.0,0.017819099669999998,7.6714245857000005
228,2.0,28.0,0.0,28.0,6.0,0.7808877599999999,8.452312345700001
229,2.0,29.0,0.0,29.0,6.0,0.054796607260000005,8.507108952960001
230,2.0,30.0,0.0,30.0,9.0,0.7213959481000001,9.22850490106
231,2.0,31.0,0.0,31.0,9.0,0.3935756061,9.622080507160002
232,2.0,32.0,0.0,32.0,10.0,0.8191726557,10.44125316286
233,2.0,33.0,0.0,33.0,10.0,0.805818059,11.24707122186
234,2.0,34.0,0.0,34.0,11.0,0.9350991268,12.182170348660001
235,2.0,35.0,0.0,35.0,11.0,0.2947262424,12.476896591060001
236,2.0,36.0,0.0,36.0,10.0,0.40441904469999995,12.88131563576
237,2.0,37.0,0.0,37.0,1.0,0.0,12.88131563576
238,2.0,38.0,0.0,38.0,9.0,0.6799152053,13.56123084106
239,2.0,39.0,0.0,39.0,10.0,0.6286856054,14.18991644646
240,2.0,40.0,0.0,40.0,11.0,0.09491590168,14.28483234814
241,2.0,41.0,0.0,41.0,9.0,0.03864236463,14.32347471277
242,2.0,42.0,0.0,42.0,10.0,0.8912987666,15.21477347937
243,2.0,43.0,0.0,43.0,10.0,0.023942942550000002,15.238716421920001
244,2.0,44.0,0.0,44.0,0.0,0.2929817829,15.531698204820001
245,2.0,45.0,0.0,45.0,4.0,0.03867385769,15.570372062510001
246,2.0,46.0,0.0,46.0,2.0,0.104212352,15.67458441451
247,2.0,47.0,0.0,47.0,8.0,0.3059514524,15.980535866910001
248,2.0,48.0,0.0,48.0,7.0,0.15102356849999998,16.13155943541
249,2.0,49.0,0.0,49.0,6.0,0.5683415199,16.69990095531
250,2.0,50.0,0.0,50.0,3.0,0.03446957245,16.73437052776
251,2.0,51.0,0.0,51.0,11.0,0.00862838268,16.74299891044
252,2.0,52.0,0.0,52.0,10.0,0.6913479768999999,17.434346887340002
253,2.0,53.0,0.0,53.0,10.0,0.7728415340000001,18.207188421340003
254,2.0,54.0,0.0,54.0,10.0,0.35335851669999996,18.56054693804
255,2.0,55.0,0.0,55.0,6.0,0.5063065751,19.066853513140003
256,2.0,56.0,0.0,56.0,10.0,0.0718319285,19.138685441640003
257,2.0,57.0,0.0,57.0,6.0,0.01592422994,19.154609671580005
258,2.0,58.0,0.0,58.0,9.0,0.9828722602000001,20.137481931780005
259,2.0,59.0,0.0,59.0,9.0,0.041662870090000005,20.179144801870006
260,2.0,60.0,0.0,60.0,8.0,0.19269945360000001,20.371844255470005
261,2.0,61.0,0.0,61.0,0.0,0.4736333704,20.845477625870004
262,2.0,62.0,0.0,62.0,1.0,0.0484059533,20.893883579170005
263,2.0,63.0,0.0,63.0,10.0,0.8560572483,21.749940827470006
264,2.0,64.0,0.0,64.0,10.0,0.3550826326,22.105023460070004
265,2.0,65.0,0.0,65.0,5.0,0.05800095284,22.163024412910005
266,2.0,66.0,0.0,66.0,11.0,0.3859563351,22.548980748010006
267,2.0,67.0,0.0,67.0,10.0,0.9200324978000001,23.469013245810007
268,2.0,68.0,0.0,68.0,10.0,0.0,23.469013245810007
269,2.0,69.0,0.0,69.0,0.0,0.1798570951,23.64887034091001
270,2.0,70.0,0.0,70.0,9.0,0.7952732953999999,24.44414363631001
271,2.0,71.0,0.0,71.0,9.0,0.1387014343,24.58284507061001
272,2.0,72.0,0.0,72.0,2.0,0.01022402294,24.59306909355001
273,2.0,73.0,0.0,73.0,10.0,0.41728023000000003,25.01034932355001
274,2.0,74.0,0.0,74.0,11.0,0.814856934,25.82520625755001
275,2.0,75.0,0.0,75.0,11.0,0.01226267555,25.837468933100013
276,2.0,76.0,0.0,76.0,10.0,0.7224358198,26.559904752900014
277,2.0,77.0,0.0,77.0,10.0,0.5214134094,27.081318162300015
278,2.0,78.0,0.0,78.0,10.0,0.44938987599999997,27.530708038300016
279,2.0,79.0,0.0,79.0,7.0,0.5724624739,28.103170512200016
280,2.0,80.0,0.0,80.0,7.0,0.36074232500000003,28.463912837200017
281,2.0,81.0,0.0,81.0,10.0,0.8961417594,29.360054596600015
282,2.0,82.0,0.0,82.0,10.0,0.9358777419000001,30.295932338500016
283,2.0,83.0,0.0,83.0,10.0,0.4745149232,30.770447261700017
284,2.0,84.0,0.0,84.0,10.0,0.8755418752999999,31.64598913700002
285,2.0,85.0,0.0,85.0,10.0,0.8394468409,32.48543597790002
286,2.0,86.0,0.0,86.0,10.0,0.5599062735,33.045342251400015
287,2.0,87.0,0.0,87.0,10.0,0.8632465757,33.90858882710002
288,2.0,88.0,0.0,88.0,10.0,0.3369627508,34.24555157790002
289,2.0,89.0,0.0,89.0,10.0,0.4676206263,34.71317220420001
290,2.0,90.0,0.0,90.0,10.0,0.365499256,35.07867146020001
291,2.0,91.0,0.0,91.0,10.0,0.5330648897,35.61173634990001
292,2.0,92.0,0.0,92.0,10.0,0.7270181753999999,36.33875452530001
293,2.0,93.0,0.0,93.0,10.0,0.8941945099999999,37.23294903530001
294,2.0,94.0,0.0,94.0,10.0,0.47687913610000005,37.70982817140001
295,2.0,95.0,0.0,95.0,10.0,0.09293896223999999,37.80276713364001
296,2.0,96.0,0.0,96.0,10.0,0.266793303,38.06956043664001
297,2.0,97.0,0.0,97.0,9.0,0.5028665363,38.57242697294001
298,2.0,98.0,0.0,98.0,10.0,0.8959877790000002,39.46841475194001
299,2.0,99.0,0.0,99.0,10.0,0.8607412603,40.32915601224001
300,3.0,0.0,0.0,0.0,0.0,0.1670711364,0.1670711364
301,3.0,1.0,0.0,1.0,1.0,0.6533671460000001,0.8204382824
302,3.0,2.0,0.0,2.0,2.0,0.33556510289999997,1.1560033853
303,3.0,3.0,0.0,3.0,3.0,0.3754624547,1.53146584
304,3.0,4.0,0.0,4.0,4.0,0.2661192771,1.7975851171000001
305,3.0,5.0,0.0,5.0,5.0,0.01785587557,1.8154409926700001
306,3.0,6.0,0.0,6.0,6.0,0.605253289,2.4206942816700003
307,3.0,7.0,0.0,7.0,7.0,0.00974444275,2.4304387244200005
308,3.0,8.0,0.0,8.0,8.0,0.32165310550000004,2.7520918299200003
309,3.0,9.0,0.0,9.0,9.0,0.4961438009,3.2482356308200004
310,3.0,10.0,0.0,10.0,10.0,0.08955957809,3.3377952089100003
311,3.0,11.0,0.0,11.0,11.0,0.00553317014,3.3433283790500004
312,3.0,12.0,0.0,12.0,1.0,0.0184960131,3.3618243921500004
313,3.0,13.0,0.0,13.0,6.0,0.7808877599999999,4.1427121521500005
