,num_sims,round,experiment,horizon,electrophile_id,ligand_name,yield
6817,68.0,17.0,0.0,17.0,s25,P(p-F-Ph)3,1
6818,68.0,18.0,0.0,18.0,s16,PPh2Cy,1
6819,68.0,19.0,0.0,19.0,s25,PPh3,1
6820,68.0,20.0,0.0,20.0,s27,PPhtBu2,0
6821,68.0,21.0,0.0,21.0,s27,PXy3,0
6822,68.0,22.0,0.0,22.0,s2,VPhos,0
6823,68.0,23.0,0.0,23.0,s15,CX-FBu,0
6824,68.0,24.0,0.0,24.0,s31,CX-PCy,1
6825,68.0,25.0,0.0,25.0,s17,CX-PCy,1
6826,68.0,26.0,0.0,26.0,s19,CX-PCy,1
6827,68.0,27.0,0.0,27.0,s18,CX-PCy,1
6828,68.0,28.0,0.0,28.0,s2,CX-PCy,1
6829,68.0,29.0,0.0,29.0,s10,CX-PCy,1
6830,68.0,30.0,0.0,30.0,s33,CX-PCy,1
6831,68.0,31.0,0.0,31.0,s28,CX-PCy,0
6832,68.0,32.0,0.0,32.0,s3,Cy-vBRIDP,0
6833,68.0,33.0,0.0,33.0,s22,Kwong,0
6834,68.0,34.0,0.0,34.0,s24,MePhos,1
6835,68.0,35.0,0.0,35.0,s6,MePhos,0
6836,68.0,36.0,0.0,36.0,s32,Ph-SPhos,1
6837,68.0,37.0,0.0,37.0,s19,Ph-SPhos,1
6838,68.0,38.0,0.0,38.0,s29,Ph-SPhos,0
6839,68.0,39.0,0.0,39.0,s27,Ph-XPhos,0
6840,68.0,40.0,0.0,40.0,s1,P(p-Anis)3,1
6841,68.0,41.0,0.0,41.0,s21,P(p-Anis)3,1
6842,68.0,42.0,0.0,42.0,s33,P(p-Anis)3,1
6843,68.0,43.0,0.0,43.0,s4,P(p-Anis)3,0
6844,68.0,44.0,0.0,44.0,s29,P(p-F-Ph)3,0
6845,68.0,45.0,0.0,45.0,s3,PPh2Cy,1
6846,68.0,46.0,0.0,46.0,s23,PPh2Cy,0
6847,68.0,47.0,0.0,47.0,s13,PPh3,0
6848,68.0,48.0,0.0,48.0,s29,CX-PCy,0
6849,68.0,49.0,0.0,49.0,s18,P(p-Anis)3,1
6850,68.0,50.0,0.0,50.0,s14,P(p-Anis)3,1
6851,68.0,51.0,0.0,51.0,s26,P(p-Anis)3,1
6852,68.0,52.0,0.0,52.0,s30,P(p-Anis)3,0
6853,68.0,53.0,0.0,53.0,s14,Ph-SPhos,1
6854,68.0,54.0,0.0,54.0,s24,Ph-SPhos,0
6855,68.0,55.0,0.0,55.0,s20,CX-PCy,1
6856,68.0,56.0,0.0,56.0,s24,CX-PCy,1
6857,68.0,57.0,0.0,57.0,s8,CX-PCy,1
6858,68.0,58.0,0.0,58.0,s22,CX-PCy,1
6859,68.0,59.0,0.0,59.0,s13,CX-PCy,0
6860,68.0,60.0,0.0,60.0,s3,MePhos,0
6861,68.0,61.0,0.0,61.0,s5,PPh2Cy,1
6862,68.0,62.0,0.0,62.0,s31,PPh2Cy,1
6863,68.0,63.0,0.0,63.0,s7,PPh2Cy,0
6864,68.0,64.0,0.0,64.0,s22,P(p-Anis)3,1
6865,68.0,65.0,0.0,65.0,s15,P(p-Anis)3,1
6866,68.0,66.0,0.0,66.0,s31,P(p-Anis)3,1
6867,68.0,67.0,0.0,67.0,s17,P(p-Anis)3,1
6868,68.0,68.0,0.0,68.0,s27,P(p-Anis)3,0
6869,68.0,69.0,0.0,69.0,s25,CX-PCy,1
6870,68.0,70.0,0.0,70.0,s26,CX-PCy,0
6871,68.0,71.0,0.0,71.0,s10,P(p-Anis)3,0
6872,68.0,72.0,0.0,72.0,s2,CX-FBu,0
6873,68.0,73.0,0.0,73.0,s26,Cy-vBRIDP,0
6874,68.0,74.0,0.0,74.0,s3,Kwong,0
6875,68.0,75.0,0.0,75.0,s24,Ph-XPhos,0
6876,68.0,76.0,0.0,76.0,s12,P(p-F-Ph)3,0
6877,68.0,77.0,0.0,77.0,s2,PPh3,1
6878,68.0,78.0,0.0,78.0,s9,PPh3,1
6879,68.0,79.0,0.0,79.0,s11,PPh3,1
6880,68.0,80.0,0.0,80.0,s1,PPh3,1
6881,68.0,81.0,0.0,81.0,s6,PPh3,1
6882,68.0,82.0,0.0,82.0,s24,PPh3,0
6883,68.0,83.0,0.0,83.0,s5,PPh3,1
6884,68.0,84.0,0.0,84.0,s30,PPh3,0
6885,68.0,85.0,0.0,85.0,s10,Ph-SPhos,0
6886,68.0,86.0,0.0,86.0,s15,PPh2Cy,1
6887,68.0,87.0,0.0,87.0,s32,PPh2Cy,1
6888,68.0,88.0,0.0,88.0,s26,PPh2Cy,1
6889,68.0,89.0,0.0,89.0,s9,PPh2Cy,1
6890,68.0,90.0,0.0,90.0,s14,PPh2Cy,1
6891,68.0,91.0,0.0,91.0,s12,PPh2Cy,1
6892,68.0,92.0,0.0,92.0,s21,PPh2Cy,1
6893,68.0,93.0,0.0,93.0,s4,PPh2Cy,0
6894,68.0,94.0,0.0,94.0,s27,PPh2Cy,0
6895,68.0,95.0,0.0,95.0,s7,CX-PCy,0
6896,68.0,96.0,0.0,96.0,s21,PPh3,1
6897,68.0,97.0,0.0,97.0,s8,PPh3,1
6898,68.0,98.0,0.0,98.0,s29,PPh3,0
6899,68.0,99.0,0.0,99.0,s32,P(p-Anis)3,1
6900,69.0,0.0,0.0,0.0,s28,A-paPhos,1
6901,69.0,1.0,0.0,1.0,s26,CX-FBu,0
6902,69.0,2.0,0.0,2.0,s20,CX-PCy,1
6903,69.0,3.0,0.0,3.0,s30,Cy-BippyPhos,0
6904,69.0,4.0,0.0,4.0,s20,Cy-JohnPhos,1
6905,69.0,5.0,0.0,5.0,s1,Cy-PhenCar-Phos,1
6906,69.0,6.0,0.0,6.0,s25,Cy-vBRIDP,1
6907,69.0,7.0,0.0,7.0,s29,Kwong,0
6908,69.0,8.0,0.0,8.0,s23,MeO-KITPHOS,0
6909,69.0,9.0,0.0,9.0,s18,MePhos,1
6910,69.0,10.0,0.0,10.0,s27,PCy3 HBF4,0
6911,69.0,11.0,0.0,11.0,s1,Ph-DavePhos,1
6912,69.0,12.0,0.0,12.0,s7,Ph-SPhos,1
6913,69.0,13.0,0.0,13.0,s10,Ph-XPhos,0
6914,69.0,14.0,0.0,14.0,s33,PMe3 HBF4,0
6915,69.0,15.0,0.0,15.0,s20,P(o-Anis)3,1
6916,69.0,16.0,0.0,16.0,s25,P(p-Anis)3,1
6917,69.0,17.0,0.0,17.0,s9,P(p-F-Ph)3,1
6918,69.0,18.0,0.0,18.0,s29,PPh2Cy,0
6919,69.0,19.0,0.0,19.0,s16,PPh3,0
6920,69.0,20.0,0.0,20.0,s33,PPhtBu2,0
6921,69.0,21.0,0.0,21.0,s5,PXy3,1
6922,69.0,22.0,0.0,22.0,s25,VPhos,1
6923,69.0,23.0,0.0,23.0,s26,A-paPhos,1
6924,69.0,24.0,0.0,24.0,s6,A-paPhos,1
6925,69.0,25.0,0.0,25.0,s14,A-paPhos,1
6926,69.0,26.0,0.0,26.0,s19,A-paPhos,1
6927,69.0,27.0,0.0,27.0,s31,A-paPhos,1
6928,69.0,28.0,0.0,28.0,s21,A-paPhos,0
6929,69.0,29.0,0.0,29.0,s32,CX-PCy,1
6930,69.0,30.0,0.0,30.0,s23,CX-PCy,0
6931,69.0,31.0,0.0,31.0,s15,Cy-JohnPhos,1
6932,69.0,32.0,0.0,32.0,s23,Cy-JohnPhos,0
6933,69.0,33.0,0.0,33.0,s19,Cy-PhenCar-Phos,1
6934,69.0,34.0,0.0,34.0,s33,Cy-PhenCar-Phos,1
6935,69.0,35.0,0.0,35.0,s7,Cy-PhenCar-Phos,1
6936,69.0,36.0,0.0,36.0,s17,Cy-PhenCar-Phos,0
6937,69.0,37.0,0.0,37.0,s7,Cy-vBRIDP,1
6938,69.0,38.0,0.0,38.0,s4,Cy-vBRIDP,0
6939,69.0,39.0,0.0,39.0,s16,MePhos,0
6940,69.0,40.0,0.0,40.0,s22,Ph-DavePhos,1
6941,69.0,41.0,0.0,41.0,s4,Ph-DavePhos,0
6942,69.0,42.0,0.0,42.0,s22,Ph-SPhos,1
6943,69.0,43.0,0.0,43.0,s12,Ph-SPhos,0
6944,69.0,44.0,0.0,44.0,s24,P(o-Anis)3,0
6945,69.0,45.0,0.0,45.0,s3,P(p-Anis)3,0
6946,69.0,46.0,0.0,46.0,s11,P(p-F-Ph)3,1
6947,69.0,47.0,0.0,47.0,s3,P(p-F-Ph)3,0
6948,69.0,48.0,0.0,48.0,s25,PXy3,1
6949,69.0,49.0,0.0,49.0,s30,PXy3,0
6950,69.0,50.0,0.0,50.0,s28,VPhos,0
6951,69.0,51.0,0.0,51.0,s5,A-paPhos,1
6952,69.0,52.0,0.0,52.0,s22,A-paPhos,1
6953,69.0,53.0,0.0,53.0,s15,A-paPhos,1
6954,69.0,54.0,0.0,54.0,s8,A-paPhos,1
6955,69.0,55.0,0.0,55.0,s27,A-paPhos,0
6956,69.0,56.0,0.0,56.0,s31,Cy-PhenCar-Phos,1
6957,69.0,57.0,0.0,57.0,s21,Cy-PhenCar-Phos,1
6958,69.0,58.0,0.0,58.0,s18,Cy-PhenCar-Phos,1
6959,69.0,59.0,0.0,59.0,s15,Cy-PhenCar-Phos,0
6960,69.0,60.0,0.0,60.0,s18,A-paPhos,0
6961,69.0,61.0,0.0,61.0,s22,CX-PCy,1
6962,69.0,62.0,0.0,62.0,s12,CX-PCy,1
6963,69.0,63.0,0.0,63.0,s26,CX-PCy,0
6964,69.0,64.0,0.0,64.0,s30,Cy-JohnPhos,1
6965,69.0,65.0,0.0,65.0,s16,Cy-JohnPhos,0
6966,69.0,66.0,0.0,66.0,s27,Cy-vBRIDP,0
6967,69.0,67.0,0.0,67.0,s2,Ph-DavePhos,1
6968,69.0,68.0,0.0,68.0,s9,Ph-DavePhos,1
6969,69.0,69.0,0.0,69.0,s26,Ph-DavePhos,0
6970,69.0,70.0,0.0,70.0,s5,Ph-SPhos,0
6971,69.0,71.0,0.0,71.0,s16,P(p-F-Ph)3,0
6972,69.0,72.0,0.0,72.0,s3,PXy3,0
6973,69.0,73.0,0.0,73.0,s4,Cy-PhenCar-Phos,0
6974,69.0,74.0,0.0,74.0,s29,MePhos,1
6975,69.0,75.0,0.0,75.0,s4,MePhos,0
6976,69.0,76.0,0.0,76.0,s31,P(o-Anis)3,0
6977,69.0,77.0,0.0,77.0,s24,P(p-Anis)3,1
6978,69.0,78.0,0.0,78.0,s11,P(p-Anis)3,1
6979,69.0,79.0,0.0,79.0,s12,P(p-Anis)3,0
6980,69.0,80.0,0.0,80.0,s27,VPhos,0
6981,69.0,81.0,0.0,81.0,s24,A-paPhos,0
6982,69.0,82.0,0.0,82.0,s6,CX-PCy,1
6983,69.0,83.0,0.0,83.0,s11,CX-PCy,1
6984,69.0,84.0,0.0,84.0,s7,CX-PCy,0
6985,69.0,85.0,0.0,85.0,s21,Ph-DavePhos,1
6986,69.0,86.0,0.0,86.0,s28,Ph-DavePhos,0
6987,69.0,87.0,0.0,87.0,s26,Cy-PhenCar-Phos,0
6988,69.0,88.0,0.0,88.0,s29,Cy-JohnPhos,1
6989,69.0,89.0,0.0,89.0,s17,Cy-JohnPhos,1
6990,69.0,90.0,0.0,90.0,s9,Cy-JohnPhos,1
6991,69.0,91.0,0.0,91.0,s6,Cy-JohnPhos,1
6992,69.0,92.0,0.0,92.0,s12,Cy-JohnPhos,1
6993,69.0,93.0,0.0,93.0,s8,Cy-JohnPhos,1
6994,69.0,94.0,0.0,94.0,s5,Cy-JohnPhos,0
6995,69.0,95.0,0.0,95.0,s32,Cy-JohnPhos,1
6996,69.0,96.0,0.0,96.0,s21,Cy-JohnPhos,1
6997,69.0,97.0,0.0,97.0,s24,Cy-JohnPhos,1
6998,69.0,98.0,0.0,98.0,s26,Cy-JohnPhos,0
6999,69.0,99.0,0.0,99.0,s1,Cy-JohnPhos,1
7000,70.0,0.0,0.0,0.0,s33,A-paPhos,1
7001,70.0,1.0,0.0,1.0,s21,CX-FBu,0
7002,70.0,2.0,0.0,2.0,s21,CX-PCy,0
7003,70.0,3.0,0.0,3.0,s6,Cy-BippyPhos,0
7004,70.0,4.0,0.0,4.0,s2,Cy-JohnPhos,0
7005,70.0,5.0,0.0,5.0,s19,Cy-PhenCar-Phos,1
7006,70.0,6.0,0.0,6.0,s6,Cy-vBRIDP,1
7007,70.0,7.0,0.0,7.0,s23,Kwong,0
7008,70.0,8.0,0.0,8.0,s21,MeO-KITPHOS,1
7009,70.0,9.0,0.0,9.0,s3,MePhos,0
7010,70.0,10.0,0.0,10.0,s5,PCy3 HBF4,0
7011,70.0,11.0,0.0,11.0,s23,Ph-DavePhos,0
7012,70.0,12.0,0.0,12.0,s14,Ph-SPhos,1
7013,70.0,13.0,0.0,13.0,s26,Ph-XPhos,0
7014,70.0,14.0,0.0,14.0,s16,PMe3 HBF4,0
7015,70.0,15.0,0.0,15.0,s26,P(o-Anis)3,0
7016,70.0,16.0,0.0,16.0,s29,P(p-Anis)3,0
7017,70.0,17.0,0.0,17.0,s1,P(p-F-Ph)3,1
7018,70.0,18.0,0.0,18.0,s15,PPh2Cy,1
7019,70.0,19.0,0.0,19.0,s33,PPh3,1
7020,70.0,20.0,0.0,20.0,s24,PPhtBu2,0
7021,70.0,21.0,0.0,21.0,s25,PXy3,1
7022,70.0,22.0,0.0,22.0,s13,VPhos,0
7023,70.0,23.0,0.0,23.0,s26,A-paPhos,1
7024,70.0,24.0,0.0,24.0,s21,A-paPhos,0
7025,70.0,25.0,0.0,25.0,s28,Cy-PhenCar-Phos,0
7026,70.0,26.0,0.0,26.0,s14,Cy-vBRIDP,1
7027,70.0,27.0,0.0,27.0,s2,Cy-vBRIDP,0
7028,70.0,28.0,0.0,28.0,s8,MeO-KITPHOS,1
7029,70.0,29.0,0.0,29.0,s16,MeO-KITPHOS,0
7030,70.0,30.0,0.0,30.0,s10,Ph-SPhos,0
7031,70.0,31.0,0.0,31.0,s21,P(p-F-Ph)3,0
7032,70.0,32.0,0.0,32.0,s7,PPh2Cy,0
7033,70.0,33.0,0.0,33.0,s27,PPh3,0
7034,70.0,34.0,0.0,34.0,s13,PXy3,0
7035,70.0,35.0,0.0,35.0,s12,A-paPhos,0
7036,70.0,36.0,0.0,36.0,s20,Cy-vBRIDP,1
7037,70.0,37.0,0.0,37.0,s16,Cy-vBRIDP,0
7038,70.0,38.0,0.0,38.0,s32,MeO-KITPHOS,1
7039,70.0,39.0,0.0,39.0,s2,MeO-KITPHOS,0
7040,70.0,40.0,0.0,40.0,s4,Cy-PhenCar-Phos,0
7041,70.0,41.0,0.0,41.0,s22,Ph-SPhos,1
7042,70.0,42.0,0.0,42.0,s19,Ph-SPhos,1
7043,70.0,43.0,0.0,43.0,s28,Ph-SPhos,0
7044,70.0,44.0,0.0,44.0,s22,P(p-F-Ph)3,1
7045,70.0,45.0,0.0,45.0,s7,P(p-F-Ph)3,0
7046,70.0,46.0,0.0,46.0,s24,PPh2Cy,0
7047,70.0,47.0,0.0,47.0,s7,PPh3,0
7048,70.0,48.0,0.0,48.0,s24,PXy3,0
7049,70.0,49.0,0.0,49.0,s29,Cy-vBRIDP,0
7050,70.0,50.0,0.0,50.0,s13,MeO-KITPHOS,0
7051,70.0,51.0,0.0,51.0,s18,Ph-SPhos,0
7052,70.0,52.0,0.0,52.0,s32,A-paPhos,1
7053,70.0,53.0,0.0,53.0,s17,A-paPhos,1
7054,70.0,54.0,0.0,54.0,s28,A-paPhos,1
7055,70.0,55.0,0.0,55.0,s20,A-paPhos,0
7056,70.0,56.0,0.0,56.0,s22,A-paPhos,1
7057,70.0,57.0,0.0,57.0,s7,A-paPhos,0
7058,70.0,58.0,0.0,58.0,s15,P(p-F-Ph)3,1
7059,70.0,59.0,0.0,59.0,s26,P(p-F-Ph)3,0
7060,70.0,60.0,0.0,60.0,s11,CX-FBu,0
7061,70.0,61.0,0.0,61.0,s33,CX-PCy,1
7062,70.0,62.0,0.0,62.0,s20,CX-PCy,1
7063,70.0,63.0,0.0,63.0,s25,CX-PCy,1
7064,70.0,64.0,0.0,64.0,s32,CX-PCy,1
7065,70.0,65.0,0.0,65.0,s12,CX-PCy,1
7066,70.0,66.0,0.0,66.0,s24,CX-PCy,1
7067,70.0,67.0,0.0,67.0,s9,CX-PCy,1
7068,70.0,68.0,0.0,68.0,s7,CX-PCy,0
7069,70.0,69.0,0.0,69.0,s5,CX-PCy,0
7070,70.0,70.0,0.0,70.0,s2,CX-PCy,1
7071,70.0,71.0,0.0,71.0,s6,CX-PCy,1
7072,70.0,72.0,0.0,72.0,s3,CX-PCy,0
7073,70.0,73.0,0.0,73.0,s16,CX-PCy,0
7074,70.0,74.0,0.0,74.0,s13,Cy-BippyPhos,0
7075,70.0,75.0,0.0,75.0,s31,Cy-JohnPhos,1
7076,70.0,76.0,0.0,76.0,s25,Cy-JohnPhos,1
7077,70.0,77.0,0.0,77.0,s29,Cy-JohnPhos,1
7078,70.0,78.0,0.0,78.0,s19,Cy-JohnPhos,1
7079,70.0,79.0,0.0,79.0,s15,Cy-JohnPhos,1
7080,70.0,80.0,0.0,80.0,s22,Cy-JohnPhos,1
7081,70.0,81.0,0.0,81.0,s8,Cy-JohnPhos,1
7082,70.0,82.0,0.0,82.0,s18,Cy-JohnPhos,1
7083,70.0,83.0,0.0,83.0,s7,Cy-JohnPhos,1
7084,70.0,84.0,0.0,84.0,s1,Cy-JohnPhos,1
7085,70.0,85.0,0.0,85.0,s12,Cy-JohnPhos,1
7086,70.0,86.0,0.0,86.0,s23,Cy-JohnPhos,0
7087,70.0,87.0,0.0,87.0,s21,Cy-JohnPhos,1
7088,70.0,88.0,0.0,88.0,s33,Cy-JohnPhos,1
7089,70.0,89.0,0.0,89.0,s9,Cy-JohnPhos,1
7090,70.0,90.0,0.0,90.0,s14,Cy-JohnPhos,1
7091,70.0,91.0,0.0,91.0,s6,Cy-JohnPhos,1
7092,70.0,92.0,0.0,92.0,s20,Cy-JohnPhos,1
7093,70.0,93.0,0.0,93.0,s5,Cy-JohnPhos,0
7094,70.0,94.0,0.0,94.0,s10,Cy-JohnPhos,1
7095,70.0,95.0,0.0,95.0,s11,Cy-JohnPhos,1
7096,70.0,96.0,0.0,96.0,s27,Cy-JohnPhos,0
7097,70.0,97.0,0.0,97.0,s17,Cy-JohnPhos,1
7098,70.0,98.0,0.0,98.0,s28,Cy-JohnPhos,1
7099,70.0,99.0,0.0,99.0,s16,Cy-JohnPhos,0
7100,71.0,0.0,0.0,0.0,s6,A-paPhos,1
7101,71.0,1.0,0.0,1.0,s14,CX-FBu,1
7102,71.0,2.0,0.0,2.0,s5,CX-PCy,0
7103,71.0,3.0,0.0,3.0,s19,Cy-BippyPhos,1
7104,71.0,4.0,0.0,4.0,s17,Cy-JohnPhos,1
7105,71.0,5.0,0.0,5.0,s22,Cy-PhenCar-Phos,1
7106,71.0,6.0,0.0,6.0,s9,Cy-vBRIDP,1
7107,71.0,7.0,0.0,7.0,s11,Kwong,1
7108,71.0,8.0,0.0,8.0,s24,MeO-KITPHOS,0
7109,71.0,9.0,0.0,9.0,s9,MePhos,0
7110,71.0,10.0,0.0,10.0,s26,PCy3 HBF4,0
7111,71.0,11.0,0.0,11.0,s13,Ph-DavePhos,0
7112,71.0,12.0,0.0,12.0,s27,Ph-SPhos,0
7113,71.0,13.0,0.0,13.0,s24,Ph-XPhos,0
7114,71.0,14.0,0.0,14.0,s30,PMe3 HBF4,0
7115,71.0,15.0,0.0,15.0,s9,P(o-Anis)3,1
7116,71.0,16.0,0.0,16.0,s28,P(p-Anis)3,1
7117,71.0,17.0,0.0,17.0,s9,P(p-F-Ph)3,1
7118,71.0,18.0,0.0,18.0,s21,PPh2Cy,1
7119,71.0,19.0,0.0,19.0,s25,PPh3,1
7120,71.0,20.0,0.0,20.0,s5,PPhtBu2,0
7121,71.0,21.0,0.0,21.0,s28,PXy3,0
7122,71.0,22.0,0.0,22.0,s25,VPhos,1
7123,71.0,23.0,0.0,23.0,s1,A-paPhos,1
7124,71.0,24.0,0.0,24.0,s33,A-paPhos,1
7125,71.0,25.0,0.0,25.0,s21,A-paPhos,0
7126,71.0,26.0,0.0,26.0,s28,CX-FBu,0
7127,71.0,27.0,0.0,27.0,s20,Cy-BippyPhos,0
7128,71.0,28.0,0.0,28.0,s24,Cy-JohnPhos,1
7129,71.0,29.0,0.0,29.0,s32,Cy-JohnPhos,1
7130,71.0,30.0,0.0,30.0,s5,Cy-JohnPhos,0
7131,71.0,31.0,0.0,31.0,s10,Cy-PhenCar-Phos,1
7132,71.0,32.0,0.0,32.0,s23,Cy-PhenCar-Phos,0
7133,71.0,33.0,0.0,33.0,s26,Cy-vBRIDP,0
7134,71.0,34.0,0.0,34.0,s3,Kwong,0
7135,71.0,35.0,0.0,35.0,s18,P(o-Anis)3,0
7136,71.0,36.0,0.0,36.0,s6,P(p-Anis)3,1
7137,71.0,37.0,0.0,37.0,s8,P(p-Anis)3,1
7138,71.0,38.0,0.0,38.0,s7,P(p-Anis)3,1
7139,71.0,39.0,0.0,39.0,s31,P(p-Anis)3,1
7140,71.0,40.0,0.0,40.0,s25,P(p-Anis)3,1
7141,71.0,41.0,0.0,41.0,s17,P(p-Anis)3,1
7142,71.0,42.0,0.0,42.0,s2,P(p-Anis)3,1
7143,71.0,43.0,0.0,43.0,s20,P(p-Anis)3,1
7144,71.0,44.0,0.0,44.0,s11,P(p-Anis)3,1
7145,71.0,45.0,0.0,45.0,s16,P(p-Anis)3,1
7146,71.0,46.0,0.0,46.0,s26,P(p-Anis)3,1
7147,71.0,47.0,0.0,47.0,s13,P(p-Anis)3,0
7148,71.0,48.0,0.0,48.0,s15,P(p-F-Ph)3,1
7149,71.0,49.0,0.0,49.0,s19,P(p-F-Ph)3,1
7150,71.0,50.0,0.0,50.0,s18,P(p-F-Ph)3,1
7151,71.0,51.0,0.0,51.0,s3,P(p-F-Ph)3,0
7152,71.0,52.0,0.0,52.0,s9,PPh2Cy,1
7153,71.0,53.0,0.0,53.0,s17,PPh2Cy,1
7154,71.0,54.0,0.0,54.0,s5,PPh2Cy,1
7155,71.0,55.0,0.0,55.0,s6,PPh2Cy,1
7156,71.0,56.0,0.0,56.0,s24,PPh2Cy,0
7157,71.0,57.0,0.0,57.0,s26,PPh3,1
7158,71.0,58.0,0.0,58.0,s30,PPh3,0
7159,71.0,59.0,0.0,59.0,s9,VPhos,0
7160,71.0,60.0,0.0,60.0,s12,P(p-Anis)3,0
7161,71.0,61.0,0.0,61.0,s18,PPh2Cy,1
7162,71.0,62.0,0.0,62.0,s7,PPh2Cy,0
7163,71.0,63.0,0.0,63.0,s1,P(p-F-Ph)3,1
7164,71.0,64.0,0.0,64.0,s5,P(p-F-Ph)3,1
7165,71.0,65.0,0.0,65.0,s17,P(p-F-Ph)3,1
7166,71.0,66.0,0.0,66.0,s7,P(p-F-Ph)3,0
7167,71.0,67.0,0.0,67.0,s14,P(p-Anis)3,1
7168,71.0,68.0,0.0,68.0,s29,P(p-Anis)3,0
7169,71.0,69.0,0.0,69.0,s32,A-paPhos,1
7170,71.0,70.0,0.0,70.0,s18,A-paPhos,0
7171,71.0,71.0,0.0,71.0,s8,Cy-JohnPhos,1
7172,71.0,72.0,0.0,72.0,s12,Cy-JohnPhos,1
7173,71.0,73.0,0.0,73.0,s22,Cy-JohnPhos,1
7174,71.0,74.0,0.0,74.0,s14,Cy-JohnPhos,1
7175,71.0,75.0,0.0,75.0,s13,Cy-JohnPhos,0
7176,71.0,76.0,0.0,76.0,s32,Cy-PhenCar-Phos,1
7177,71.0,77.0,0.0,77.0,s5,Cy-PhenCar-Phos,0
7178,71.0,78.0,0.0,78.0,s14,PPh3,1
7179,71.0,79.0,0.0,79.0,s21,PPh3,1
7180,71.0,80.0,0.0,80.0,s13,PPh3,0
7181,71.0,81.0,0.0,81.0,s4,Cy-JohnPhos,0
7182,71.0,82.0,0.0,82.0,s13,P(p-F-Ph)3,0
7183,71.0,83.0,0.0,83.0,s15,P(p-Anis)3,1
7184,71.0,84.0,0.0,84.0,s32,P(p-Anis)3,1
7185,71.0,85.0,0.0,85.0,s33,P(p-Anis)3,1
7186,71.0,86.0,0.0,86.0,s3,P(p-Anis)3,0
7187,71.0,87.0,0.0,87.0,s26,PPh2Cy,1
7188,71.0,88.0,0.0,88.0,s4,PPh2Cy,0
7189,71.0,89.0,0.0,89.0,s16,CX-FBu,0
7190,71.0,90.0,0.0,90.0,s13,Cy-BippyPhos,0
7191,71.0,91.0,0.0,91.0,s24,Cy-vBRIDP,1
7192,71.0,92.0,0.0,92.0,s11,Cy-vBRIDP,1
7193,71.0,93.0,0.0,93.0,s32,Cy-vBRIDP,0
7194,71.0,94.0,0.0,94.0,s16,Kwong,0
7195,71.0,95.0,0.0,95.0,s6,P(o-Anis)3,0
7196,71.0,96.0,0.0,96.0,s33,VPhos,1
7197,71.0,97.0,0.0,97.0,s7,VPhos,0
7198,71.0,98.0,0.0,98.0,s27,P(p-Anis)3,0
7199,71.0,99.0,0.0,99.0,s25,A-paPhos,1
7200,72.0,0.0,0.0,0.0,s9,A-paPhos,1
7201,72.0,1.0,0.0,1.0,s20,CX-FBu,0
7202,72.0,2.0,0.0,2.0,s3,CX-PCy,0
7203,72.0,3.0,0.0,3.0,s6,Cy-BippyPhos,0
7204,72.0,4.0,0.0,4.0,s4,Cy-JohnPhos,0
7205,72.0,5.0,0.0,5.0,s25,Cy-PhenCar-Phos,1
7206,72.0,6.0,0.0,6.0,s6,Cy-vBRIDP,1
7207,72.0,7.0,0.0,7.0,s33,Kwong,1
7208,72.0,8.0,0.0,8.0,s25,MeO-KITPHOS,1
7209,72.0,9.0,0.0,9.0,s4,MePhos,0
7210,72.0,10.0,0.0,10.0,s5,PCy3 HBF4,0
7211,72.0,11.0,0.0,11.0,s19,Ph-DavePhos,1
7212,72.0,12.0,0.0,12.0,s31,Ph-SPhos,1
7213,72.0,13.0,0.0,13.0,s33,Ph-XPhos,0
7214,72.0,14.0,0.0,14.0,s22,PMe3 HBF4,1
7215,72.0,15.0,0.0,15.0,s3,P(o-Anis)3,0
7216,72.0,16.0,0.0,16.0,s31,P(p-Anis)3,1
7217,72.0,17.0,0.0,17.0,s20,P(p-F-Ph)3,0
7218,72.0,18.0,0.0,18.0,s7,PPh2Cy,0
7219,72.0,19.0,0.0,19.0,s29,PPh3,0
7220,72.0,20.0,0.0,20.0,s6,PPhtBu2,0
7221,72.0,21.0,0.0,21.0,s4,PXy3,0
7222,72.0,22.0,0.0,22.0,s23,VPhos,0
7223,72.0,23.0,0.0,23.0,s1,A-paPhos,1
7224,72.0,24.0,0.0,24.0,s33,A-paPhos,1
7225,72.0,25.0,0.0,25.0,s2,A-paPhos,1
7226,72.0,26.0,0.0,26.0,s10,A-paPhos,0
7227,72.0,27.0,0.0,27.0,s1,Cy-PhenCar-Phos,1
7228,72.0,28.0,0.0,28.0,s31,Cy-PhenCar-Phos,1
7229,72.0,29.0,0.0,29.0,s26,Cy-PhenCar-Phos,0
7230,72.0,30.0,0.0,30.0,s29,Cy-vBRIDP,0
7231,72.0,31.0,0.0,31.0,s28,Kwong,0
7232,72.0,32.0,0.0,32.0,s15,MeO-KITPHOS,0
7233,72.0,33.0,0.0,33.0,s18,Ph-DavePhos,0
7234,72.0,34.0,0.0,34.0,s25,Ph-SPhos,0
7235,72.0,35.0,0.0,35.0,s24,PMe3 HBF4,0
7236,72.0,36.0,0.0,36.0,s17,P(p-Anis)3,1
7237,72.0,37.0,0.0,37.0,s1,P(p-Anis)3,1
7238,72.0,38.0,0.0,38.0,s30,P(p-Anis)3,0
7239,72.0,39.0,0.0,39.0,s7,A-paPhos,0
